ingredient_code,ingredient_description,Alcohol,Caffeine,Calcium,Carbohydrate,"Carotene, alpha","Carotene, beta",Cholesterol,"Choline, total",Copper,"Cryptoxanthin, beta",Energy,"Fatty acids, total monounsaturated","Fatty acids, total polyunsaturated","Fatty acids, total saturated","Fiber, total dietary","Folate, DFE","Folate, food","Folate, total",Folic acid,Iron,Lutein + zeaxanthin,Lycopene,Magnesium,Niacin,Phosphorus,Potassium,Protein,Retinol,Riboflavin,Selenium,Sodium,"Sugars, total",Theobromine,Thiamin,Total Fat,"Vitamin A, RAE",Vitamin B-12,"Vitamin B-12, added",Vitamin B-6,Vitamin C,Vitamin D (D2 + D3),Vitamin E (alpha-tocopherol),"Vitamin E, added",Vitamin K (phylloquinone),Water,Zinc,10:0,12:0,14:0,16:0,16:1,18:0,18:1,18:2,18:3,18:4,20:1,20:4,20:5 n-3,22:1,22:5 n-3,22:6 n-3,4:0,6:0,8:0,ingredient_description_first,ingredient_description_second,ingredient_description_third
1102,"Milk, chocolate, fluid, commercial, whole, with added vitamin A and vitamin D",0.0,1,112,10.34,0,7,12,17.0,0.065,0,83,0.99,0.124,2.104,0.8,5,5,5,0,0.24,0,0,13,0.125,101,167,3.17,26,0.162,1.9,60,9.54,23,0.037,3.39,27,0.33,0.0,0.04,0.9,1.3,0.07,0.0,0.3,82.3,0.41,0.078,0.088,0.315,0.889,0.071,0.466,0.872,0.078,0.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.101,0.06,0.035,Milk, chocolate," fluid, commercial, whole, with added vitamin A and vitamin D"
1103,"Milk, chocolate, fluid, commercial, reduced fat, with added vitamin A and vitamin D",0.0,1,109,12.13,0,11,8,17.1,0.075,0,76,0.455,0.089,1.177,0.7,2,2,2,0,0.24,0,0,14,0.164,102,169,2.99,63,0.183,3.4,66,9.55,22,0.045,1.9,64,0.33,0.0,0.024,0.0,1.2,0.04,0.0,0.2,82.17,0.39,0.045,0.045,0.17,0.515,0.02,0.27,0.43,0.08,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.056,0.033,0.02,Milk, chocolate," fluid, commercial, reduced fat, with added vitamin A and vitamin D"
1104,"Milk, chocolate, lowfat, with added vitamin A and vitamin D",0.0,1,129,10.15,0,2,5,17.0,0.028,0,64,0.3,0.049,0.616,0.1,3,3,3,0,0.23,0,0,13,0.124,96,172,3.46,51,0.247,1.9,65,9.94,12,0.031,1.11,52,0.23,0.0,0.047,0.4,1.1,0.0,0.0,0.1,84.5,0.43,0.022,0.025,0.09,0.268,0.015,0.12,0.248,0.039,0.006,0.0,0.003,0.002,0.001,0.0,0.001,0.0,0.019,0.013,0.008,Milk, chocolate," lowfat, with added vitamin A and vitamin D"
1106,"Milk, goat, fluid, with added vitamin D",0.0,0,134,4.45,0,7,11,16.0,0.046,0,69,1.109,0.149,2.667,0.0,1,1,1,0,0.05,0,0,14,0.277,111,204,3.56,56,0.138,1.4,50,4.45,0,0.048,4.14,57,0.07,0.0,0.046,1.3,1.3,0.07,0.0,0.3,87.03,0.3,0.26,0.124,0.325,0.911,0.082,0.441,0.977,0.109,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.128,0.094,0.096,Milk, goat," fluid, with added vitamin D"
1107,"Milk, human, mature, fluid (For Reference Only)",0.0,0,32,6.89,0,7,14,16.0,0.052,0,70,1.658,0.497,2.009,0.0,5,5,5,0,0.03,0,0,3,0.177,14,51,1.03,60,0.036,1.8,17,6.89,0,0.014,4.38,61,0.05,0.0,0.011,5.0,0.1,0.08,0.0,0.3,87.5,0.17,0.063,0.256,0.321,0.919,0.129,0.293,1.475,0.374,0.052,0.0,0.04,0.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Milk, human," mature, fluid (For Reference Only)"
1113,"Whey, acid, dried",0.0,0,2054,73.45,0,1,3,225.0,0.05,0,339,0.149,0.021,0.342,0.0,33,33,33,0,1.24,0,0,199,1.16,1349,2289,11.73,17,2.06,27.3,968,73.45,0,0.622,0.54,17,2.5,0.0,0.62,0.9,0.0,0.0,0.0,0.0,3.51,6.31,0.01,0.006,0.046,0.15,0.026,0.06,0.114,0.018,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.008,0.005,Whey, acid, dried
1115,"Whey, sweet, dried",0.0,0,796,74.46,0,2,6,225.0,0.07,0,353,0.297,0.034,0.684,0.0,12,12,12,0,0.88,0,0,176,1.258,932,2080,12.93,8,2.208,27.2,1079,74.46,0,0.519,1.07,8,2.37,0.0,0.584,1.5,0.0,0.02,0.0,0.1,3.19,1.97,0.018,0.012,0.104,0.326,0.033,0.097,0.251,0.025,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059,0.009,0.01,Whey, sweet, dried
1116,"Yogurt, plain, whole milk",0.0,0,121,4.66,0,5,13,15.2,0.009,0,61,0.893,0.092,2.096,0.0,7,7,7,0,0.05,0,0,12,0.075,95,155,3.47,27,0.142,2.2,46,4.66,0,0.029,3.25,27,0.37,0.0,0.032,0.5,0.1,0.06,0.0,0.2,87.9,0.59,0.093,0.111,0.343,0.886,0.071,0.317,0.743,0.065,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.096,0.066,0.042,Yogurt, plain, whole milk
1117,"Yogurt, plain, low fat",0.0,0,183,7.04,0,2,6,15.2,0.013,0,63,0.426,0.044,1.0,0.0,11,11,11,0,0.08,0,0,17,0.114,144,234,5.25,14,0.214,3.3,70,7.04,0,0.044,1.55,14,0.56,0.0,0.049,0.8,0.0,0.03,0.0,0.2,85.07,0.89,0.044,0.053,0.163,0.422,0.034,0.151,0.354,0.031,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046,0.032,0.02,Yogurt, plain, low fat
1118,"Yogurt, plain, skim milk",0.0,0,199,7.68,0,0,2,15.2,0.015,0,56,0.049,0.005,0.116,0.0,12,12,12,0,0.09,0,0,19,0.124,157,255,5.73,2,0.234,3.6,77,7.68,0,0.048,0.18,2,0.61,0.0,0.053,0.9,0.0,0.0,0.0,0.2,85.23,0.97,0.005,0.006,0.019,0.049,0.004,0.018,0.041,0.004,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.004,0.002,Yogurt, plain, skim milk
1123,"Eggs, Grade A, Large, egg whole",0.0,0,48,0.96,0,0,411,335.0,0.0,13,143,3.63,1.82,3.2,0.0,71,71,71,0,1.67,503,0,11,0.0,184,132,12.4,179,0.419,31.1,129,0.2,0,0.077,9.96,180,1.02,0.0,0.063,0.0,2.5,1.05,0.0,0.3,75.8,1.24,0.0,0.0,0.032,2.32,0.238,0.813,3.35,1.46,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eggs, Grade A," Large, egg whole"
1124,"Eggs, Grade A, Large, egg white",0.0,0,7,2.36,0,0,0,1.1,0.023,0,52,0.0,0.0,0.0,0.0,4,4,4,0,0.08,0,0,11,0.105,15,163,10.7,0,0.391,17.9,166,0.71,0,0.004,0.0,0,0.09,0.0,0.005,0.0,0.0,0.0,0.0,0.0,86.3,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eggs, Grade A," Large, egg white"
1125,"Eggs, Grade A, Large, egg yolk",0.0,0,129,1.02,38,88,1085,820.2,0.077,33,328,11.738,4.204,9.551,0.0,146,146,146,0,2.73,1094,2,5,0.024,390,109,16.2,371,0.467,55.8,48,0.56,0,0.176,28.8,381,1.95,0.0,0.35,0.0,5.4,5.64,0.0,0.7,52.1,2.3,0.009,0.009,0.104,6.86,0.918,2.417,10.701,3.538,0.103,0.0,0.086,0.438,0.011,0.009,0.0,0.114,0.0,0.0,0.009,Eggs, Grade A," Large, egg yolk"
1129,"Egg, whole, cooked, hard-boiled",0.0,0,50,1.12,0,11,373,293.8,0.013,10,155,4.077,1.414,3.267,0.0,44,44,44,0,1.19,353,0,10,0.064,172,126,12.58,148,0.513,30.8,124,1.12,0,0.066,10.61,149,1.11,0.0,0.121,0.0,2.2,1.03,0.0,0.3,74.62,1.05,0.003,0.003,0.035,2.349,0.31,0.828,3.725,1.188,0.035,0.0,0.03,0.149,0.005,0.003,0.0,0.038,0.0,0.0,0.003,Egg, whole," cooked, hard-boiled"
1133,"Egg, whole, dried",0.0,0,220,1.87,0,0,1700,1266.7,0.0,36,558,16.726,8.314,15.069,0.0,119,119,119,0,6.97,835,0,45,0.34,770,468,48.1,300,1.977,164.7,485,0.56,0,0.183,39.8,301,2.96,0.0,0.499,0.0,9.7,3.88,0.0,1.2,4.07,5.02,0.0,0.0,0.144,10.811,0.877,3.974,15.729,7.049,0.247,0.0,0.098,0.711,0.0,0.0,0.024,0.199,0.0,0.0,0.0,Egg, whole, dried
1138,"Egg, duck, whole, fresh, raw",0.0,0,64,1.45,0,14,884,263.4,0.062,12,185,6.525,1.223,3.681,0.0,80,80,80,0,3.85,459,0,17,0.2,220,222,12.81,192,0.404,36.4,146,0.93,0,0.156,13.77,194,5.4,0.0,0.25,0.0,1.7,1.34,0.0,0.4,70.83,1.41,0.0,0.0,0.054,2.996,0.441,0.632,6.084,0.558,0.102,0.0,0.0,0.319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Egg, duck," whole, fresh, raw"
1139,"Egg, goose, whole, fresh, raw",0.0,0,60,1.35,0,13,852,263.4,0.062,12,185,5.747,1.672,3.595,0.0,76,76,76,0,3.64,442,0,16,0.189,208,210,13.87,185,0.382,36.9,138,0.94,0,0.147,13.27,187,5.1,0.0,0.236,0.0,1.7,1.29,0.0,0.4,70.43,1.33,0.0,0.0,0.05,2.849,0.394,0.696,5.353,0.68,0.554,0.0,0.0,0.279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Egg, goose," whole, fresh, raw"
1140,"Egg, quail, whole, fresh, raw",0.0,0,64,0.41,0,11,844,263.4,0.062,10,158,4.324,1.324,3.557,0.0,66,66,66,0,3.65,369,0,13,0.15,226,132,13.05,155,0.79,32.0,141,0.4,0,0.13,11.09,156,1.58,0.0,0.15,0.0,1.4,1.08,0.0,0.3,74.35,1.47,0.0,0.0,0.053,2.666,0.473,0.838,3.851,0.94,0.044,0.0,0.0,0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Egg, quail," whole, fresh, raw"
1145,"Butter, stick, unsalted",0.0,0,21,0.06,2,168,235,18.8,0.006,8,743,16.9,2.52,45.6,0.0,5,5,5,0,0.06,0,0,2,0.0,22,23,0.85,744,0.0,0.0,10,0.58,0,0.005,82.2,758,0.0,0.0,0.0,0.0,0.4,0.0,0.0,7.0,15.8,0.07,1.92,2.2,7.15,21.2,0.999,7.42,15.0,2.25,0.331,0.015,0.117,0.104,0.024,0.004,0.039,0.002,2.04,1.44,0.84,Butter, stick, unsalted
1151,"Milk, nonfat, fluid, without added vitamin A and vitamin D (fat free or skim)",0.0,0,122,4.86,0,7,2,15.6,0.013,0,35,0.047,0.007,0.117,0.0,5,5,5,0,0.03,0,0,11,0.094,101,156,3.37,1,0.182,3.1,42,5.09,0,0.045,0.18,2,0.5,0.0,0.037,0.0,0.0,0.01,0.0,0.0,90.84,0.42,0.004,0.003,0.017,0.053,0.007,0.019,0.038,0.005,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.001,0.002,Milk, nonfat," fluid, without added vitamin A and vitamin D (fat free or skim)"
1154,"Milk, dry, nonfat, regular, with added vitamin A and vitamin D",0.0,0,1257,51.98,0,1,20,169.2,0.041,0,362,0.2,0.03,0.499,0.0,50,50,50,0,0.32,0,0,110,0.951,968,1794,36.16,653,1.55,27.3,535,51.98,0,0.415,0.77,653,4.03,0.0,0.361,6.8,11.0,0.0,0.0,0.1,3.16,4.08,0.018,0.014,0.083,0.235,0.022,0.085,0.167,0.019,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028,0.006,0.007,Milk, dry," nonfat, regular, with added vitamin A and vitamin D"
1157,"Cheese, goat, semisoft type",0.0,0,298,0.12,0,77,79,15.4,0.564,0,364,6.808,0.709,20.639,0.0,2,2,2,0,1.62,0,0,29,1.148,375,158,21.58,401,0.676,3.8,415,0.12,0,0.072,29.84,407,0.22,0.0,0.06,0.0,0.5,0.26,0.0,2.5,45.52,0.66,2.879,1.318,3.026,7.809,0.709,2.648,6.099,0.709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.496,0.656,0.806,Cheese, goat, semisoft type
1164,"Cheese sauce, prepared from recipe",0.0,0,311,5.48,0,26,38,5.1,0.019,0,197,4.735,1.397,8.034,0.1,11,8,10,2,0.35,0,0,19,0.204,229,142,10.33,80,0.243,6.6,493,0.19,0,0.044,14.92,82,0.35,0.0,0.045,0.6,1.0,0.09,0.0,0.9,66.86,1.26,0.23,0.215,1.231,3.952,0.358,1.712,4.375,1.213,0.184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.385,0.199,0.106,Cheese sauce, prepared from recipe,
1165,"Cheese, mexican, queso anejo",0.0,0,680,4.63,0,4,105,15.4,0.008,0,373,8.528,0.901,19.033,0.0,1,1,1,0,0.47,0,0,28,0.032,444,87,21.44,64,0.209,14.5,1131,4.63,0,0.02,29.98,64,1.38,0.0,0.047,0.0,0.5,0.26,0.0,2.5,38.06,2.94,0.557,0.508,3.153,9.34,0.957,3.838,7.571,0.552,0.349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.907,0.474,0.256,Cheese, mexican, queso anejo
1166,"Cheese, mexican, queso asadero",0.0,0,661,2.87,0,4,105,15.4,0.026,0,356,8.038,0.85,17.939,0.0,8,8,8,0,0.51,0,0,26,0.181,443,86,22.6,55,0.223,14.5,607,2.87,0,0.021,28.26,55,1.0,0.0,0.053,0.0,0.5,0.24,0.0,2.4,42.16,3.02,0.525,0.479,2.972,8.804,0.902,3.617,7.136,0.52,0.329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.855,0.447,0.241,Cheese, mexican, queso asadero
1169,"Cheese, low-sodium, cheddar or colby",0.0,0,703,1.91,0,84,100,15.4,0.036,0,398,9.189,0.972,20.768,0.0,18,18,18,0,0.72,0,0,27,0.086,484,112,24.35,257,0.375,14.5,21,0.49,0,0.021,32.62,264,0.83,0.0,0.076,0.0,0.6,0.28,0.0,2.7,38.98,3.09,0.619,0.558,3.435,10.111,1.036,4.133,8.153,0.595,0.376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.079,0.546,0.288,Cheese, low-sodium, cheddar or colby
1179,"Sour cream, light",0.0,0,141,7.1,0,21,35,19.2,0.016,0,136,3.1,0.4,6.6,0.0,11,11,11,0,0.07,0,0,10,0.07,71,212,3.5,88,0.12,3.1,83,0.22,0,0.04,10.6,90,0.42,0.0,0.02,0.9,0.2,0.3,0.0,0.5,78.1,0.5,0.26,0.3,1.06,2.78,0.24,1.28,2.66,0.24,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.2,0.11,Sour cream, light,
1180,"Sour cream, fat free",0.0,0,125,15.6,0,9,9,19.2,0.016,0,74,0.0,0.0,0.0,0.0,11,11,11,0,0.0,0,0,10,0.07,95,129,3.1,72,0.15,5.3,141,0.39,0,0.04,0.0,73,0.3,0.0,0.02,0.0,0.0,0.0,0.0,0.0,80.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sour cream, fat free,
1185,"Parmesan cheese topping, fat free",0.0,0,800,40.0,0,13,20,15.4,0.02,0,370,1.446,0.186,3.11,0.0,25,25,25,0,5.0,0,0,40,0.2,700,600,40.0,39,0.05,43.3,1150,1.5,0,0.05,5.0,40,1.1,0.0,0.1,0.0,0.0,0.04,0.0,0.4,8.6,3.0,0.126,0.14,0.502,1.303,0.112,0.606,1.256,0.113,0.073,0.0,0.076,0.0,0.0,0.0,0.0,0.0,0.162,0.096,0.056,Parmesan cheese topping, fat free,
1186,"Cheese, cream, fat free",0.0,0,351,7.66,0,11,12,65.2,0.036,0,105,0.25,0.057,0.644,0.0,35,35,35,0,0.19,0,0,22,0.23,523,278,15.69,10,0.265,4.9,702,5.48,0,0.04,1.0,11,0.95,0.0,0.05,0.0,0.0,0.02,0.0,0.2,71.87,1.5,0.035,0.025,0.083,0.242,0.011,0.115,0.233,0.042,0.006,0.0,0.0,0.002,0.0,0.0,0.001,0.0,0.056,0.029,0.041,Cheese, cream, fat free
1199,"Cream, half and half, fat free",0.0,0,96,9.0,0,3,5,15.0,0.016,0,59,0.384,0.052,0.841,0.0,4,4,4,0,0.0,0,0,16,0.124,151,206,2.6,12,0.237,2.9,100,5.0,0,0.056,1.4,12,0.52,0.0,0.062,0.7,0.0,0.04,0.0,0.2,86.0,0.81,0.035,0.039,0.141,0.368,0.031,0.17,0.352,0.032,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.027,0.016,Cream, half and half, fat free
1205,"Cream substitute, flavored, liquid",0.0,3,6,35.07,0,0,0,0.5,0.142,0,251,4.002,6.269,2.635,1.1,1,1,1,0,0.59,1,0,19,0.091,28,96,0.69,0,0.024,0.7,67,33.04,100,0.004,13.5,0,0.0,0.0,0.004,0.0,0.0,1.58,0.0,3.3,50.06,0.25,0.0,0.0,0.04,1.955,0.026,0.636,3.976,5.905,0.364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cream substitute, flavored, liquid
1206,"Cream substitute, flavored, powdered",0.0,3,5,75.42,0,0,0,0.5,0.135,0,482,0.618,0.229,19.446,1.2,1,1,1,0,0.63,1,0,17,0.084,28,90,0.68,0,0.027,1.3,123,58.01,92,0.004,21.47,0,0.0,0.0,0.004,0.0,0.0,0.41,0.0,9.1,1.52,0.23,0.903,7.518,3.025,2.373,0.0,4.742,0.618,0.229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.903,Cream substitute, flavored, powdered
1208,"Cheese, provolone, reduced fat",0.0,0,756,3.5,0,45,55,12.9,0.026,0,274,4.89,0.51,11.3,0.0,10,10,10,0,0.52,0,0,28,0.156,496,138,24.7,137,0.321,14.5,615,0.55,0,0.019,17.6,141,1.46,0.0,0.073,0.0,0.3,0.15,0.0,1.5,50.6,3.23,0.32,0.23,1.82,5.4,0.58,2.02,4.08,0.33,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.24,0.17,Cheese, provolone, reduced fat
1209,"Cheese, Mexican, blend, reduced fat",0.0,0,1146,3.41,0,50,62,13.5,0.021,0,282,5.02,0.75,11.58,0.0,20,20,20,0,0.13,0,0,35,0.06,583,93,24.69,151,0.3,15.5,776,0.56,0,0.03,19.4,155,1.66,0.0,0.084,0.0,0.4,0.17,0.0,1.6,48.2,4.3,0.52,0.56,1.88,5.02,0.3,2.24,4.47,0.57,0.13,0.0,0.04,0.03,0.0,0.0,0.0,0.0,0.72,0.42,0.24,Cheese, Mexican," blend, reduced fat"
1211,"Milk, whole, 3.25% milkfat, without added vitamin A and vitamin D",0.0,0,113,4.78,0,7,10,14.3,0.025,0,61,0.812,0.195,1.865,0.0,5,5,5,0,0.03,0,0,10,0.089,84,132,3.15,45,0.169,3.7,43,5.05,0,0.046,3.27,46,0.45,0.0,0.036,0.0,0.1,0.07,0.0,0.3,88.13,0.37,0.075,0.077,0.297,0.829,0.0,0.365,0.812,0.12,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.075,0.075,Milk, whole," 3.25% milkfat, without added vitamin A and vitamin D"
1215,"Cheese product, pasteurized process, American, reduced fat, fortified with vitamin D",0.0,0,529,10.6,0,80,53,36.2,0.03,0,240,4.13,0.41,8.85,0.0,18,18,18,0,0.2,0,0,33,0.18,829,330,17.6,243,0.48,12.4,1201,8.02,0,0.07,14.1,250,1.11,0.0,0.08,0.0,5.3,0.27,0.0,2.6,51.8,2.36,0.34,0.42,1.45,3.93,0.37,1.61,3.47,0.27,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.27,0.21,Cheese product, pasteurized process," American, reduced fat, fortified with vitamin D"
1223,"Protein supplement, milk based, Muscle Milk, powder",0.0,0,500,18.5,0,0,21,81.6,1.0,0,411,12.105,1.77,1.553,7.1,340,0,200,200,8.57,0,0,200,10.0,643,1129,45.71,750,0.857,33.8,329,5.71,0,0.714,17.14,750,3.0,3.0,1.0,30.0,5.0,7.07,7.07,0.5,15.0,7.14,0.0,0.0,0.0,0.621,0.0,0.932,11.64,1.709,0.061,0.0,0.309,0.0,0.0,0.156,0.0,0.0,0.0,0.0,0.0,Protein supplement, milk based," Muscle Milk, powder"
1224,"Protein supplement, milk based, Muscle Milk Light, powder",0.0,0,1200,22.0,0,0,10,81.6,1.4,0,396,8.474,1.239,1.087,2.0,476,0,280,280,12.0,0,0,280,14.0,700,840,50.0,1050,1.2,33.8,250,4.0,0,1.0,12.0,1050,4.2,4.2,1.4,42.0,7.0,9.45,9.45,0.5,12.0,10.0,0.0,0.0,0.0,0.435,0.0,0.653,8.148,1.196,0.043,0.0,0.217,0.0,0.0,0.109,0.0,0.0,0.0,0.0,0.0,Protein supplement, milk based," Muscle Milk Light, powder"
1225,Dulce de Leche,0.0,0,251,55.35,0,14,29,89.1,0.004,0,315,2.143,0.375,4.534,0.0,11,11,11,0,0.17,0,0,22,0.21,193,350,6.84,73,0.405,2.7,129,49.74,0,0.016,7.35,74,0.31,0.0,0.016,2.6,0.2,0.2,0.0,1.3,28.71,0.79,0.207,0.211,0.75,2.007,0.163,0.805,1.895,0.288,0.052,0.003,0.017,0.009,0.004,0.0,0.009,0.0,0.176,0.135,0.082,Dulce de Leche,,
1226,"Egg substitute, liquid or frozen, fat free",0.0,0,73,2.0,0,135,0,2.5,0.022,0,48,0.0,0.0,0.0,0.0,16,16,16,0,1.98,0,0,15,0.14,72,213,10.0,0,0.386,41.3,199,2.0,0,0.12,0.0,11,0.34,0.0,0.133,0.5,1.6,1.59,0.0,0.2,87.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Egg substitute, liquid or frozen, fat free
1227,"Cheese, dry white, queso seco",0.0,0,661,2.07,0,33,78,18.4,0.027,2,325,5.7,1.06,13.7,0.0,1,1,1,0,0.18,4,0,27,0.083,475,116,24.5,223,0.23,22.4,1810,0.43,0,0.038,24.3,226,1.7,0.0,0.091,0.0,1.8,0.49,0.0,1.6,42.2,3.28,0.585,0.662,2.18,6.09,0.411,2.59,5.74,1.01,0.119,0.006,0.042,0.037,0.009,0.002,0.017,0.002,0.507,0.399,0.253,Cheese, dry white, queso seco
1228,"Cheese, fresh, queso fresco",0.0,0,566,2.98,0,41,69,12.5,0.033,2,299,5.966,1.106,12.94,0.0,7,7,7,0,0.2,3,0,24,0.027,385,129,18.09,221,0.173,19.3,751,2.32,0,0.042,23.82,224,1.68,0.0,0.076,0.0,2.7,0.37,0.0,1.0,51.42,2.58,0.569,0.651,2.127,5.646,0.408,2.405,5.298,0.887,0.108,0.006,0.038,0.035,0.008,0.003,0.015,0.003,0.486,0.387,0.244,Cheese, fresh, queso fresco
1230,"Milk, buttermilk, fluid, whole",0.0,0,115,4.88,0,7,11,14.6,0.025,0,62,0.827,0.198,1.899,0.0,5,5,5,0,0.03,0,0,10,0.09,85,135,3.21,46,0.172,3.7,105,4.88,0,0.047,3.31,47,0.46,0.0,0.036,0.0,1.3,0.07,0.0,0.3,87.91,0.38,0.076,0.078,0.302,0.844,0.0,0.371,0.827,0.122,0.076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076,0.076,0.076,Milk, buttermilk," fluid, whole"
1237,"Ice cream, bar or stick, chocolate covered",0.0,3,119,24.5,0,44,28,29.7,0.076,0,331,6.387,3.257,13.202,0.8,7,7,7,0,0.29,0,0,28,0.175,173,305,4.1,15,0.261,2.4,68,18.3,32,0.062,24.1,19,0.49,0.0,0.043,0.0,0.2,0.42,0.0,1.3,46.3,0.82,0.588,3.488,1.827,3.761,0.161,2.501,6.226,2.974,0.283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.151,0.622,Ice cream, bar or stick, chocolate covered
1240,"Ice cream cone, chocolate covered, with nuts, flavors other than chocolate",0.0,7,63,34.38,0,11,21,23.8,0.128,0,354,7.34,1.657,11.458,1.0,35,8,24,16,0.0,4,0,29,0.829,108,222,5.21,31,0.252,2.6,94,25.0,56,0.108,21.88,32,0.36,0.0,0.046,0.0,0.1,0.18,0.0,1.1,37.43,0.86,0.235,0.254,0.948,4.933,0.185,4.204,7.14,1.408,0.249,0.0,0.014,0.0,0.0,0.0,0.0,0.0,0.281,0.197,0.148,Ice cream cone, chocolate covered," with nuts, flavors other than chocolate"
1250,"Nutritional supplement for people with diabetes, liquid",0.0,2,110,11.88,0,0,2,60.5,0.22,0,88,2.318,0.395,0.232,2.2,75,0,44,44,1.98,0,0,44,2.201,110,176,4.4,165,0.187,7.7,92,2.64,23,0.165,3.08,165,0.66,0.66,0.22,26.4,1.1,1.46,1.46,8.8,79.74,1.65,0.003,0.0,0.0,0.15,0.003,0.059,2.306,0.392,0.003,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nutritional supplement for people with diabetes, liquid,
1251,"Cheese, Mexican blend",0.0,0,659,1.75,0,56,95,15.7,0.025,0,358,7.871,0.864,17.027,0.0,13,13,13,0,0.59,0,0,25,0.114,438,85,23.54,170,0.318,15.0,607,1.23,0,0.023,28.51,174,1.23,0.0,0.061,0.0,0.5,0.25,0.0,2.5,42.48,3.01,0.568,0.527,3.026,7.925,0.857,3.372,7.015,0.532,0.332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.922,0.417,0.271,Cheese, Mexican blend,
1252,"Cheese product, pasteurized process, American, vitamin D fortified",0.0,0,1375,8.85,1,248,78,35.8,0.027,23,307,5.655,0.99,12.931,0.0,18,18,18,0,0.95,60,0,34,0.17,768,295,16.09,248,0.425,16.2,1279,6.24,0,0.04,23.06,270,1.52,0.0,0.124,0.0,6.5,0.84,0.0,3.1,45.07,2.21,0.574,0.68,2.095,5.899,0.376,2.235,4.993,0.8,0.095,0.005,0.041,0.03,0.008,0.002,0.013,0.002,0.442,0.366,0.241,Cheese product, pasteurized process," American, vitamin D fortified"
1253,"Cheese, pasteurized process, American, without added vitamin D",0.0,0,1045,3.7,0,80,100,36.2,0.046,0,371,8.236,1.286,18.057,0.0,8,8,8,0,0.63,0,0,26,0.076,641,132,18.13,243,0.234,20.2,1671,2.26,0,0.015,31.79,250,1.5,0.0,0.054,0.0,0.6,0.8,0.0,2.6,39.61,2.49,0.802,0.884,2.937,8.161,0.5,3.222,7.204,1.003,0.138,0.007,0.224,0.045,0.012,0.001,0.021,0.006,0.615,0.509,0.332,Cheese, pasteurized process," American, without added vitamin D"
1256,"Yogurt, Greek, plain, nonfat",0.0,0,111,3.64,0,0,5,15.1,0.017,0,59,0.043,0.011,0.108,0.0,7,7,7,0,0.07,0,0,11,0.211,136,141,10.3,1,0.281,9.9,36,3.27,0,0.022,0.37,1,0.7,0.0,0.064,0.0,0.0,0.01,0.0,0.0,85.0,0.53,0.012,0.006,0.014,0.045,0.002,0.02,0.044,0.01,0.001,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.004,Yogurt, Greek," plain, nonfat"
