Food code,Main food description,Seq num,Ingredient code,Ingredient weight (g)
56205150,"Yellow rice, cooked, no added fat",1,32011,141.75
56205150,"Yellow rice, cooked, no added fat",2,14411,474
56205170,"Yellow rice, cooked, fat added",1,32011,141.75
56205170,"Yellow rice, cooked, fat added",2,14411,474
56205170,"Yellow rice, cooked, fat added",3,81102010,14
56205190,"Rice, white, cooked, glutinous",1,20055,174
56205190,"Rice, white, cooked, glutinous",2,2047,1.002
56205205,"Rice, wild, 100%, cooked, NS as to fat",1,20089,164
56205205,"Rice, wild, 100%, cooked, NS as to fat",2,82101000,4.667
56205205,"Rice, wild, 100%, cooked, NS as to fat",3,2047,1.002
56205210,"Rice, wild, 100%, cooked, no added fat",1,20089,164
56205210,"Rice, wild, 100%, cooked, no added fat",2,2047,1.002
56205215,"Rice, wild, 100%, cooked, fat added",1,20089,164
56205215,"Rice, wild, 100%, cooked, fat added",2,82101000,4.667
56205215,"Rice, wild, 100%, cooked, fat added",3,2047,1.002
56205300,"Rice, white and wild, cooked, no added fat",1,20044,130
56205300,"Rice, white and wild, cooked, no added fat",2,20088,25
56205300,"Rice, white and wild, cooked, no added fat",3,14411,550
56205300,"Rice, white and wild, cooked, no added fat",4,2047,7.3
56205310,"Rice, brown and wild, cooked, no added fat",1,20037,165.75
56205310,"Rice, brown and wild, cooked, no added fat",2,20089,24.6
56205310,"Rice, brown and wild, cooked, no added fat",3,2047,1.002
56205320,"Rice, white and wild, cooked, fat added",1,20044,127
56205320,"Rice, white and wild, cooked, fat added",2,20088,24
56205320,"Rice, white and wild, cooked, fat added",3,14411,552.921
56205320,"Rice, white and wild, cooked, fat added",4,2047,7.3
56205320,"Rice, white and wild, cooked, fat added",5,81102010,14
56205330,"Rice, white and wild, cooked, NS as to fat",1,20044,127
56205330,"Rice, white and wild, cooked, NS as to fat",2,20088,24
56205330,"Rice, white and wild, cooked, NS as to fat",3,14411,552.921
56205330,"Rice, white and wild, cooked, NS as to fat",4,2047,7.3
56205330,"Rice, white and wild, cooked, NS as to fat",5,81102010,14
56205340,"Rice, brown and wild, cooked, fat added",1,20037,165.75
56205340,"Rice, brown and wild, cooked, fat added",2,20089,24.6
56205340,"Rice, brown and wild, cooked, fat added",3,2047,1.002
56205340,"Rice, brown and wild, cooked, fat added",4,82101000,4.667
56205350,"Rice, brown and wild, cooked, NS as to fat",1,20036,127
56205350,"Rice, brown and wild, cooked, NS as to fat",2,20088,24
56205350,"Rice, brown and wild, cooked, NS as to fat",3,14411,552.921
56205350,"Rice, brown and wild, cooked, NS as to fat",4,2047,7.3
56205350,"Rice, brown and wild, cooked, NS as to fat",5,81102010,14
56205410,"Rice, white, cooked with fat, Puerto Rican style",1,20044,370
56205410,"Rice, white, cooked with fat, Puerto Rican style",2,14411,711
56205410,"Rice, white, cooked with fat, Puerto Rican style",3,2047,12
56205410,"Rice, white, cooked with fat, Puerto Rican style",4,82101000,56
56206990,"Cream of wheat, NFS",1,8102,32
56206990,"Cream of wheat, NFS",2,14411,240
56206990,"Cream of wheat, NFS",3,2047,0.4
56206990,"Cream of wheat, NFS",4,81100000,5
56207016,"Cream of wheat, regular or quick, made with water, no added fat",1,8102,32
56207016,"Cream of wheat, regular or quick, made with water, no added fat",2,14411,240
56207016,"Cream of wheat, regular or quick, made with water, no added fat",3,2047,0.4
56207017,"Cream of wheat, regular or quick, made with water, fat added",1,8102,32
56207017,"Cream of wheat, regular or quick, made with water, fat added",2,14411,240
56207017,"Cream of wheat, regular or quick, made with water, fat added",3,2047,0.4
56207017,"Cream of wheat, regular or quick, made with water, fat added",4,81100000,5
56207030,"Cream of wheat, instant, made with water, no added fat",1,8106,28
56207030,"Cream of wheat, instant, made with water, no added fat",2,19335,7
56207030,"Cream of wheat, instant, made with water, no added fat",3,14411,160
56207060,"Cream of wheat, instant, made with water, fat added",1,8106,28
56207060,"Cream of wheat, instant, made with water, fat added",2,19335,7
56207060,"Cream of wheat, instant, made with water, fat added",3,14411,160
56207060,"Cream of wheat, instant, made with water, fat added",4,81100000,5
56207110,"Bulgur, no added fat",1,20013,135
56207110,"Bulgur, no added fat",2,2047,0.75
56207120,"Bulgur, fat added",1,20013,135
56207120,"Bulgur, fat added",2,2047,0.75
56207120,"Bulgur, fat added",3,81103080,9.583
56207130,"Bulgur, NS as to fat",1,20013,135
56207130,"Bulgur, NS as to fat",2,2047,0.75
56207160,"Couscous, plain, cooked",1,20029,157
56207160,"Couscous, plain, cooked",2,2047,0.75
56207200,"Whole wheat cereal, cooked",1,8144,32
56207200,"Whole wheat cereal, cooked",2,14411,240
56207200,"Whole wheat cereal, cooked",3,2047,0.4
56207370,"Wheat cereal, chocolate flavored, cooked",1,8144,94
56207370,"Wheat cereal, chocolate flavored, cooked",2,19165,10
56207370,"Wheat cereal, chocolate flavored, cooked",3,2047,6
56207370,"Wheat cereal, chocolate flavored, cooked",4,14411,711
56208500,"Oat bran cereal, cooked",1,20033,45
56208500,"Oat bran cereal, cooked",2,14411,240
56208500,"Oat bran cereal, cooked",3,2047,0.4
57100100,"Cereal, ready-to-eat, NFS",1,57241000,25
57100100,"Cereal, ready-to-eat, NFS",2,57221700,25
57100100,"Cereal, ready-to-eat, NFS",3,57123000,25
57100100,"Cereal, ready-to-eat, NFS",4,57348000,25
57103100,"Cereal, O's, flavored",1,8120,66
57103100,"Cereal, O's, flavored",2,19335,32
57103100,"Cereal, O's, flavored",3,2047,1.5
57103100,"Cereal, O's, flavored",4,999291,0.1
57103100,"Cereal, O's, flavored",5,4582,1
57103100,"Cereal, O's, flavored",6,999001,0.015
57103100,"Cereal, O's, flavored",7,999431,0.012
57103100,"Cereal, O's, flavored",8,999303,0.009
57103100,"Cereal, O's, flavored",9,999301,0.032
57103100,"Cereal, O's, flavored",10,999328,0.05
57103100,"Cereal, O's, flavored",11,999401,0.023
57119000,"Cereal, crunch",1,20422,42
57119000,"Cereal, crunch",2,8120,10
57119000,"Cereal, crunch",3,19335,42
57119000,"Cereal, crunch",4,2047,1.8
57119000,"Cereal, crunch",5,99998210,4
57119000,"Cereal, crunch",6,999001,0.03
57119000,"Cereal, crunch",7,999431,0.03
57119000,"Cereal, crunch",8,999303,0.009
57123000,"Cereal, O's, plain",1,8120,95
57123000,"Cereal, O's, plain",2,19335,4
57123000,"Cereal, O's, plain",3,2047,1.3
57123000,"Cereal, O's, plain",4,999291,0.1
57123000,"Cereal, O's, plain",5,999001,0.015
57123000,"Cereal, O's, plain",6,999431,0.012
57123000,"Cereal, O's, plain",7,999303,0.027
57123000,"Cereal, O's, plain",8,999301,0.032
57123000,"Cereal, O's, plain",9,999328,0.05
57123000,"Cereal, O's, plain",10,999401,0.023
57124200,"Cereal, chocolate puffs",1,20422,50
57124200,"Cereal, chocolate puffs",2,8120,10
57124200,"Cereal, chocolate puffs",3,19335,34
57124200,"Cereal, chocolate puffs",4,2047,1.1
57124200,"Cereal, chocolate puffs",5,999291,0.1
57124200,"Cereal, chocolate puffs",6,4582,3
57124200,"Cereal, chocolate puffs",7,19165,3
57124200,"Cereal, chocolate puffs",8,999001,0.015
57124200,"Cereal, chocolate puffs",9,999431,0.012
57124200,"Cereal, chocolate puffs",10,999303,0.009
57124200,"Cereal, chocolate puffs",11,999301,0.016
57124200,"Cereal, chocolate puffs",12,999328,0.05
57124200,"Cereal, chocolate puffs",13,999401,0.023
57125000,"Cereal, cinnamon toast",1,20481,35
57125000,"Cereal, cinnamon toast",2,20061,25
57125000,"Cereal, cinnamon toast",3,19335,30
57125000,"Cereal, cinnamon toast",4,2047,1.4
57125000,"Cereal, cinnamon toast",5,999291,0.4
57125000,"Cereal, cinnamon toast",6,4582,9
57125000,"Cereal, cinnamon toast",7,999001,0.015
57125000,"Cereal, cinnamon toast",8,999431,0.012
57125000,"Cereal, cinnamon toast",9,999303,0.009
57125000,"Cereal, cinnamon toast",10,999301,0.032
57125000,"Cereal, cinnamon toast",11,999328,0.05
57125000,"Cereal, cinnamon toast",12,999401,0.023
57126000,"Cereal, chocolate crispy",1,20061,57
57126000,"Cereal, chocolate crispy",2,19335,36
57126000,"Cereal, chocolate crispy",3,2047,1.4
57126000,"Cereal, chocolate crispy",4,4582,3
57126000,"Cereal, chocolate crispy",5,16122,1
57126000,"Cereal, chocolate crispy",6,19165,3
57126000,"Cereal, chocolate crispy",7,999001,0.015
57126000,"Cereal, chocolate crispy",8,999431,0.03
57126000,"Cereal, chocolate crispy",9,999303,0.009
57126000,"Cereal, chocolate crispy",10,999328,0.05
57132000,"Cereal, corn squares",1,20422,85
57132000,"Cereal, corn squares",2,19335,9
57132000,"Cereal, corn squares",3,2047,1.8
57132000,"Cereal, corn squares",4,999291,0.2
57132000,"Cereal, corn squares",5,4582,1
57132000,"Cereal, corn squares",6,16122,2
57132000,"Cereal, corn squares",7,999001,0.015
57132000,"Cereal, corn squares",8,999431,0.012
57132000,"Cereal, corn squares",9,999303,0.027
57132000,"Cereal, corn squares",10,999301,0.032
57132000,"Cereal, corn squares",11,999328,0.05
57132000,"Cereal, corn squares",12,999401,0.023
57134000,"Cereal, corn flakes, plain",1,20422,90
57134000,"Cereal, corn flakes, plain",2,19335,8
57134000,"Cereal, corn flakes, plain",3,2047,1.8
57134000,"Cereal, corn flakes, plain",4,999001,0.03
57134000,"Cereal, corn flakes, plain",5,999431,0.03
57134000,"Cereal, corn flakes, plain",6,999303,0.027
57134000,"Cereal, corn flakes, plain",7,999328,0.05
57137000,"Cereal, corn puffs",1,20422,85
57137000,"Cereal, corn puffs",2,19335,11
57137000,"Cereal, corn puffs",3,2047,1.3
57137000,"Cereal, corn puffs",4,999291,0.4
57137000,"Cereal, corn puffs",5,4582,1
57137000,"Cereal, corn puffs",6,16122,2
57137000,"Cereal, corn puffs",7,999001,0.015
57137000,"Cereal, corn puffs",8,999431,0.012
57137000,"Cereal, corn puffs",9,999303,0.027
57137000,"Cereal, corn puffs",10,999301,0.032
57137000,"Cereal, corn puffs",11,999328,0.05
57137000,"Cereal, corn puffs",12,999401,0.023
57151000,"Cereal, rice crispy, plain",1,20061,90
57151000,"Cereal, rice crispy, plain",2,19335,10
57151000,"Cereal, rice crispy, plain",3,2047,1.3
57151000,"Cereal, rice crispy, plain",4,16122,1
57151000,"Cereal, rice crispy, plain",5,999001,0.03
57151000,"Cereal, rice crispy, plain",6,999431,0.059
57151000,"Cereal, rice crispy, plain",7,999303,0.027
57151000,"Cereal, rice crispy, plain",8,999328,0.05
57207000,"Cereal, bran flakes, plain",1,20481,80
57207000,"Cereal, bran flakes, plain",2,19335,15
57207000,"Cereal, bran flakes, plain",3,2047,1.5
57207000,"Cereal, bran flakes, plain",4,999291,1.8
57207000,"Cereal, bran flakes, plain",5,4582,1
57207000,"Cereal, bran flakes, plain",6,999001,0.03
57207000,"Cereal, bran flakes, plain",7,999431,0.03
57207000,"Cereal, bran flakes, plain",8,999303,0.027
57207000,"Cereal, bran flakes, plain",9,999328,0.05
57207000,"Cereal, bran flakes, plain",10,999401,0.023
57214000,"Cereal, shredded wheat, flavored",1,20481,80
57214000,"Cereal, shredded wheat, flavored",2,19335,20
57214000,"Cereal, shredded wheat, flavored",3,999291,0.8
57214000,"Cereal, shredded wheat, flavored",4,999431,0.03
57214000,"Cereal, shredded wheat, flavored",5,999303,0.027
57216000,"Cereal, rice crispy, flavored",1,20061,60
57216000,"Cereal, rice crispy, flavored",2,19335,40
57216000,"Cereal, rice crispy, flavored",3,2047,0.9
57216000,"Cereal, rice crispy, flavored",4,16122,1
57216000,"Cereal, rice crispy, flavored",5,999001,0.015
57216000,"Cereal, rice crispy, flavored",6,999431,0.012
57216000,"Cereal, rice crispy, flavored",7,999303,0.009
57216000,"Cereal, rice crispy, flavored",8,999328,0.05
57221700,"Cereal, fruit rings",1,20422,56
57221700,"Cereal, fruit rings",2,20481,10
57221700,"Cereal, fruit rings",3,19335,31
57221700,"Cereal, fruit rings",4,2047,1.3
57221700,"Cereal, fruit rings",5,999291,0.3
57221700,"Cereal, fruit rings",6,99998210,2
57221700,"Cereal, fruit rings",7,999001,0.015
57221700,"Cereal, fruit rings",8,999431,0.012
57221700,"Cereal, fruit rings",9,999303,0.009
57221700,"Cereal, fruit rings",10,999328,0.05
57221700,"Cereal, fruit rings",11,999401,0.023
57223000,"Cereal, fruit crispy",1,20061,62
57223000,"Cereal, fruit crispy",2,19335,34
57223000,"Cereal, fruit crispy",3,2047,1.4
57223000,"Cereal, fruit crispy",4,4582,3
57223000,"Cereal, fruit crispy",5,999001,0.03
57223000,"Cereal, fruit crispy",6,999431,0.03
57223000,"Cereal, fruit crispy",7,999328,0.05
57223000,"Cereal, fruit crispy",8,999401,0.023
57227000,"Cereal, granola",1,8120,65
57227000,"Cereal, granola",2,19335,18
57227000,"Cereal, granola",3,2047,0.4
57227000,"Cereal, granola",4,4582,6
57227000,"Cereal, granola",5,9298,5
57227000,"Cereal, granola",6,12063,5
57237100,"Cereal, oat bunches",1,20481,25
57237100,"Cereal, oat bunches",2,8120,15
57237100,"Cereal, oat bunches",3,20422,35
57237100,"Cereal, oat bunches",4,19335,20
57237100,"Cereal, oat bunches",5,2047,1.1
57237100,"Cereal, oat bunches",6,999291,0.1
57237100,"Cereal, oat bunches",7,4582,4
57237100,"Cereal, oat bunches",8,999001,0.03
57237100,"Cereal, oat bunches",9,999431,0.059
57237100,"Cereal, oat bunches",10,999303,0.027
57237100,"Cereal, oat bunches",11,999328,0.05
57240100,"Cereal, corn squares, flavored",1,20422,60
57240100,"Cereal, corn squares, flavored",2,20481,10
57240100,"Cereal, corn squares, flavored",3,19335,28
57240100,"Cereal, corn squares, flavored",4,2047,1.7
57240100,"Cereal, corn squares, flavored",5,999291,0.2
57240100,"Cereal, corn squares, flavored",6,4582,2
57240100,"Cereal, corn squares, flavored",7,999001,0.015
57240100,"Cereal, corn squares, flavored",8,999431,0.012
57240100,"Cereal, corn squares, flavored",9,999303,0.009
57240100,"Cereal, corn squares, flavored",10,999301,0.032
57240100,"Cereal, corn squares, flavored",11,999328,0.05
57240100,"Cereal, corn squares, flavored",12,999401,0.023
57241000,"Cereal, O's, honey nut",1,8120,66
57241000,"Cereal, O's, honey nut",2,19335,32
57241000,"Cereal, O's, honey nut",3,2047,1.5
57241000,"Cereal, O's, honey nut",4,999291,0.1
57241000,"Cereal, O's, honey nut",5,4582,1
57241000,"Cereal, O's, honey nut",6,999001,0.015
57241000,"Cereal, O's, honey nut",7,999431,0.012
57241000,"Cereal, O's, honey nut",8,999303,0.009
57241000,"Cereal, O's, honey nut",9,999301,0.032
57241000,"Cereal, O's, honey nut",10,999328,0.05
57241000,"Cereal, O's, honey nut",11,999401,0.023
57301600,"Cereal, multigrain",1,20481,30
57301600,"Cereal, multigrain",2,20061,10
57301600,"Cereal, multigrain",3,8120,25
57301600,"Cereal, multigrain",4,20422,10
57301600,"Cereal, multigrain",5,19335,20
57301600,"Cereal, multigrain",6,2047,0.5
57301600,"Cereal, multigrain",7,999291,1.1
57301600,"Cereal, multigrain",8,4582,1
57301600,"Cereal, multigrain",9,16122,4
57301600,"Cereal, multigrain",10,999303,0.009
57304100,"Cereal, oat squares",1,8120,80
57304100,"Cereal, oat squares",2,19335,20
57304100,"Cereal, oat squares",3,2047,1.2
57304100,"Cereal, oat squares",4,999001,0.015
57304100,"Cereal, oat squares",5,999431,0.03
57304100,"Cereal, oat squares",6,999303,0.027
57304100,"Cereal, oat squares",7,999301,0.032
57305150,"Cereal, frosted oats with marshmallows",1,8120,60
57305150,"Cereal, frosted oats with marshmallows",2,19335,27
57305150,"Cereal, frosted oats with marshmallows",3,2047,1.6
57305150,"Cereal, frosted oats with marshmallows",4,19116,10
57305150,"Cereal, frosted oats with marshmallows",5,999001,0.015
57305150,"Cereal, frosted oats with marshmallows",6,999431,0.012
57305150,"Cereal, frosted oats with marshmallows",7,999303,0.009
57305150,"Cereal, frosted oats with marshmallows",8,999301,0.032
57305150,"Cereal, frosted oats with marshmallows",9,999328,0.05
57305150,"Cereal, frosted oats with marshmallows",10,999401,0.023
57308400,"Cereal, O's, multigrain",1,8120,50
57308400,"Cereal, O's, multigrain",2,20061,5
57308400,"Cereal, O's, multigrain",3,20422,25
57308400,"Cereal, O's, multigrain",4,19335,20
57308400,"Cereal, O's, multigrain",5,2047,1
57308400,"Cereal, O's, multigrain",6,999291,0.5
57308400,"Cereal, O's, multigrain",7,999001,0.1
57308400,"Cereal, O's, multigrain",8,999431,0.059
57308400,"Cereal, O's, multigrain",9,999303,0.045
